,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
4,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"1,000",중구,8,68,24,23.03,,,36-2,11140,3
5,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"17,500",중구,8,0,24,23.03,,,36-2,11140,19
6,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"2,000",중구,8,63,24,23.03,,,36-2,11140,5
7,,2005,,,2017,충무로 현대 프레스타워,충무로5가,"13,000",중구,8,0,25,26.25,,,22-5,11140,11
8,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"3,000",중구,8,60,29,23.03,,,36-2,11140,9
9,,2004,,,2017,삼성골드캐슬,을지로5가,"3,000",중구,8,37,3,22.74,,,273-2,11140,5
10,,2014,,,2017,코발트팰리스,오장동,"13,000",중구,8,0,5,20.36,,,90-24,11140,12
11,,2014,,,2017,코발트팰리스,오장동,"13,000",중구,8,0,7,20.36,,,90-24,11140,12
12,,2014,,,2017,코발트팰리스,오장동,"13,000",중구,8,0,10,20.36,,,90-24,11140,12
13,,2014,,,2017,신당아르브,신당동,"1,000",중구,8,60,1,21.31,,,160-5,11140,17
14,,2003,,,2017,(340-123),신당동,"13,000",중구,8,0,1,22.4,,,340-123,11140,4
15,,2004,,,2017,JK오피스텔,신당동,"4,500",중구,8,45,26,22.75,,,353-22,11140,4
16,,2006,,,2017,(340-73),신당동,"15,000",중구,8,0,29,41.7,,,340-73,11140,7
17,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,8,81,7,24.96,,,86,11140,8
18,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,8,85,10,30.26,,,86,11140,5
19,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,8,77,11,26.68,,,86,11140,15
20,,2013,,,2017,(91),흥인동,"1,000",중구,8,65,19,22.33,,,91,11140,11
21,,2013,,,2017,(91),흥인동,"2,000",중구,8,45,19,20.98,,,91,11140,4
22,,2014,,,2017,블루카운티Ⅱ,황학동,"2,000",중구,8,105,2,48.42,,,1628,11140,7
23,,2004,,,2017,올리브1,황학동,"1,000",중구,8,65,3,23.73,,,808,11140,2
24,,2017,,,2017,주건축물제1동,황학동,"33,000",중구,8,0,4,59.01,,,1452,11140,7
25,,2013,,,2017,한양 I-Class,황학동,"12,000",중구,8,0,4,19.05,,,787,11140,11
26,,2017,,,2017,주건축물제1동,황학동,"33,000",중구,8,0,4,59.01,,,1452,11140,9
27,,2014,,,2017,DUO302,황학동,"2,000",중구,8,60,4,22.52,,,819,11140,13
28,,2017,,,2017,주건축물제1동,황학동,"33,000",중구,8,0,5,59.01,,,1452,11140,10
29,,2017,,,2017,(2022),황학동,"22,000",중구,8,0,8,42.53,,,2022,11140,7
30,,,,,2017,주건축물제1동,황학동,"1,000",중구,8,75,8,23.61,,,19,11140,9
31,,2013,,,2017,한양 I-Class,황학동,"2,000",중구,8,50,9,19.05,,,787,11140,2
32,,2013,,,2017,한양 I-Class,황학동,"2,000",중구,8,50,9,19.05,,,787,11140,5
33,,2015,,,2017,골드캐슬Ⅰ,황학동,"21,000",중구,8,0,10,40.87,,,1725,11140,3
34,,2017,,,2017,주건축물제1동,황학동,"24,000",중구,8,0,12,41.58,,,1452,11140,5
35,,2014,,,2017,다올노블리움A동,황학동,"22,000",중구,8,0,15,44.8,,,1744,11140,7
36,,2017,,,2017,(1079),황학동,"27,000",중구,8,0,15,45.56,,,1079,11140,5
37,,2014,,,2017,DUO302,황학동,"3,000",중구,8,55,18,22.52,,,819,11140,12
38,,2017,,,2017,주건축물제1동,황학동,"32,000",중구,8,0,21,57.81,,,1452,11140,11
39,,2014,,,2017,아미인,황학동,"14,000",중구,8,0,25,18.62,,,836,11140,5
40,,2015,,,2017,골드캐슬Ⅰ,황학동,"20,000",중구,8,0,26,40.04,,,1725,11140,3
41,,2014,,,2017,DUO302,황학동,"2,000",중구,8,60,28,22.52,,,819,11140,10
42,,2013,,,2017,한양 I-Class,황학동,"5,000",중구,8,35,29,19.05,,,787,11140,10
43,,2013,,,2017,한양 I-Class,황학동,"10,000",중구,8,0,29,19.05,,,787,11140,3
44,,2017,,,2017,더큐브,황학동,"22,000",중구,8,0,29,33.75,,,893,11140,4
45,,,,,2017,밸류 에스엘,황학동,"2,000",중구,8,100,30,43.56,,,1496,11140,5
46,,2017,,,2017,주건축물제1동,황학동,"24,000",중구,8,0,31,41.58,,,1452,11140,11
47,,2016,,,2017,덕수궁롯데캐슬,순화동,"31,000",중구,8,0,2,41.14,,,217,11140,4
48,,2016,,,2017,덕수궁롯데캐슬,순화동,"15,000",중구,8,50,14,36.15,,,217,11140,12
49,,2003,,,2017,바비엥-1,의주로1가,"40,000",중구,8,0,23,126.59,,,32-2,11140,4
50,,2006,,,2017,브라운스톤서울,중림동,"10,000",중구,8,90,1,62.82,,,355,11140,4
51,,2006,,,2017,브라운스톤서울,중림동,"10,000",중구,8,110,19,62.82,,,355,11140,6
52,,2004,,,2017,KCC 파크타운,만리동2가,"1,000",중구,8,75,4,32.02,,,11-1,11140,15
53,,2004,,,2017,KCC 파크타운,만리동2가,"17,000",중구,8,0,31,32.02,,,11-1,11140,7
0,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"1,000",중구,9,70,16,23.03,,,36-2,11140,7
1,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"3,000",중구,9,60,23,23.03,,,36-2,11140,12
2,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"1,000",중구,9,70,25,23.03,,,36-2,11140,9
3,,2015,,,2017,남산더힐B동,신당동,"15,000",중구,9,35,5,34.71,,,420-23,11140,6
4,,2015,,,2017,남산더힐B동,신당동,"23,000",중구,9,0,6,36.7,,,420-23,11140,7
5,,2015,,,2017,장충아이빌2,신당동,"22,000",중구,9,0,7,29.96,,,420-16,11140,5
6,,2004,,,2017,JK오피스텔,신당동,"3,000",중구,9,45,9,22.75,,,353-22,11140,2
7,,2014,,,2017,신당아르브,신당동,"15,500",중구,9,0,9,21.31,,,160-5,11140,11
8,,2014,,,2017,신당아르브,신당동,"16,000",중구,9,0,11,21.31,,,160-5,11140,17
9,,2004,,,2017,JK오피스텔,신당동,"3,800",중구,9,37,13,22.75,,,353-22,11140,5
10,,2005,,,2017,남산정은스카이,신당동,"1,000",중구,9,80,14,29.93,,,366-126,11140,1
11,,2014,,,2017,신당아르브,신당동,"4,000",중구,9,50,15,21.31,,,160-5,11140,11
12,,2015,,,2017,승리빌딩,신당동,"4,000",중구,9,45,22,21.09,,,309-45,11140,6
13,,2015,,,2017,남산더힐A동,신당동,"21,000",중구,9,0,22,36.97,,,420-17,11140,7
14,,2006,,,2017,(340-73),신당동,"15,000",중구,9,0,28,36.92,,,340-73,11140,7
15,,2014,,,2017,신당아르브,신당동,"15,500",중구,9,0,29,21.31,,,160-5,11140,9
16,,2016,,,2017,신당역솔하임,신당동,"1,000",중구,9,70,29,18.8,,,140-23,11140,12
17,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"14,000",중구,9,0,9,19.92,,,119,11140,2
18,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,9,75,12,24.65,,,86,11140,13
19,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,9,88,12,24.96,,,86,11140,19
20,,2014,,,2017,청계천 두산위브더제니스,흥인동,"5,000",중구,9,300,14,46.74,,,13-1,11140,7
21,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"14,000",중구,9,0,18,19.92,,,119,11140,4
22,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,9,83,26,28.62,,,86,11140,14
23,,2003,,,2017,중앙시티빌,황학동,"1,000",중구,9,55,1,24.99,,,805,11140,8
24,,2017,,,2017,주건축물제1동,황학동,"33,000",중구,9,0,5,59.01,,,1452,11140,6
25,,2014,,,2017,아미인,황학동,"13,000",중구,9,0,6,18.62,,,836,11140,2
26,,2014,,,2017,DUO302,황학동,"5,000",중구,9,45,7,22.52,,,819,11140,10
27,,2017,,,2017,(1079),황학동,"25,000",중구,9,0,7,46.03,,,1079,11140,3
28,,,,,2017,밸류 에스엘,황학동,"24,000",중구,9,0,8,42.7,,,1496,11140,4
29,,2015,,,2017,골드캐슬Ⅰ,황학동,"21,000",중구,9,0,8,40.87,,,1725,11140,4
30,,2013,,,2017,한양 I-Class,황학동,"12,000",중구,9,0,11,19.05,,,787,11140,9
31,,2013,,,2017,한양 I-Class,황학동,"11,500",중구,9,0,13,19.05,,,787,11140,6
32,,,,,2017,밸류 에스엘,황학동,"22,000",중구,9,0,14,41.51,,,1496,11140,4
33,,2017,,,2017,주건축물제1동,황학동,"23,000",중구,9,0,18,41.58,,,1452,11140,2
34,,2015,,,2017,골드캐슬Ⅰ,황학동,"21,000",중구,9,0,19,40.61,,,1725,11140,5
35,,2001,,,2017,골든빌,황학동,"1,000",중구,9,55,21,33.27,,,1752,11140,5
36,,,,,2017,밸류 에스엘,황학동,"23,000",중구,9,0,23,41.51,,,1496,11140,3
37,,2017,,,2017,주건축물제1동,황학동,"31,500",중구,9,0,23,57.81,,,1452,11140,5
38,,2014,,,2017,DUO302,황학동,"1,000",중구,9,65,26,22.52,,,819,11140,10
39,,2014,,,2017,DUO302,황학동,"1,000",중구,9,65,26,22.52,,,819,11140,15
40,,2017,,,2017,(1079),황학동,"26,500",중구,9,0,27,46.03,,,1079,11140,4
41,,2017,,,2017,주건축물제1동,황학동,"2,000",중구,9,100,27,41.58,,,1452,11140,6
42,,2013,,,2017,한양 I-Class,황학동,500,중구,9,65,29,19.05,,,787,11140,12
43,,2016,,,2017,덕수궁롯데캐슬,순화동,"3,000",중구,9,80,20,32.35,,,217,11140,4
44,,2006,,,2017,브라운스톤서울,중림동,"38,000",중구,9,0,26,68.04,,,355,11140,30
45,,2005,,,2017,서울역 디오빌,만리동1가,"7,000",중구,9,20,9,27.7,,,62-7,11140,8
46,,2004,,,2017,KCC 파크타운,만리동2가,"30,000",중구,9,0,3,66.47,,,11-1,11140,1
47,,2004,,,2017,KCC 파크타운,만리동2가,"17,000",중구,9,0,23,32.02,,,11-1,11140,2
48,,2004,,,2017,KCC 파크타운,만리동2가,"33,000",중구,9,0,27,66.47,,,11-1,11140,6
49,,2004,,,2017,KCC 파크타운,만리동2가,"33,000",중구,9,0,30,66.47,,,11-1,11140,3
0,,2013,,,2017,엘크루 메트로시티,충무로3가,"25,000",중구,10,0,20,36.46,,,49,11140,11
1,,2014,,,2017,신당아르브,신당동,"5,000",중구,10,45,9,21.31,,,160-5,11140,12
2,,2014,,,2017,신당아르브,신당동,"15,000",중구,10,0,20,21.31,,,160-5,11140,15
3,,2014,,,2017,신당아르브,신당동,"15,500",중구,10,0,20,21.31,,,160-5,11140,15
4,,2004,,,2017,JK오피스텔,신당동,"9,000",중구,10,0,24,22.75,,,353-22,11140,3
5,,2014,,,2017,신당아르브,신당동,"15,500",중구,10,0,27,21.31,,,160-5,11140,15
6,,2014,,,2017,청계천 두산위브더제니스,흥인동,"1,000",중구,10,100,14,34.61,,,13-1,11140,16
7,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,10,75,30,24.65,,,86,11140,13
8,,2014,,,2017,DUO302,황학동,"2,000",중구,10,60,7,22.52,,,819,11140,5
9,,2013,,,2017,한양 I-Class,황학동,"12,000",중구,10,0,7,19.05,,,787,11140,8
10,,2017,,,2017,(2022),황학동,"22,500",중구,10,0,9,41.75,,,2022,11140,9
11,,2017,,,2017,(2022),황학동,"22,500",중구,10,0,9,41.75,,,2022,11140,10
12,,2013,,,2017,한양 I-Class,황학동,"13,000",중구,10,0,9,19.05,,,787,11140,5
13,,2004,,,2017,신당역올리브2,황학동,100,중구,10,60,10,23.82,,,2484,11140,13
14,,2017,,,2017,(1079),황학동,"28,500",중구,10,0,10,49.99,,,1079,11140,5
15,,2003,,,2017,중앙시티빌,황학동,"1,000",중구,10,55,11,24.5,,,805,11140,14
16,,2017,,,2017,(1079),황학동,"27,000",중구,10,0,14,45.56,,,1079,11140,3
17,,2016,,,2017,신당블루카운티,황학동,"20,000",중구,10,0,14,28.58,,,846,11140,2
18,,2014,,,2017,DUO302,황학동,"5,000",중구,10,48,14,22.52,,,819,11140,13
19,,2015,,,2017,골드캐슬Ⅰ,황학동,"21,000",중구,10,0,15,40.04,,,1725,11140,5
20,,2017,,,2017,(1079),황학동,"29,000",중구,10,0,17,49.99,,,1079,11140,4
21,,2017,,,2017,주건축물제1동,황학동,"24,000",중구,10,0,18,41.58,,,1452,11140,7
22,,,,,2017,주건축물제1동,황학동,"25,000",중구,10,0,20,41.41,,,19,11140,9
23,,2004,,,2017,신당역올리브2,황학동,"1,000",중구,10,55,22,23.82,,,2484,11140,8
24,,2013,,,2017,한양 I-Class,황학동,"13,000",중구,10,0,23,19.05,,,787,11140,6
25,,2015,,,2017,골드캐슬Ⅰ,황학동,"20,000",중구,10,0,24,40.61,,,1725,11140,6
26,,2014,,,2017,DUO302,황학동,"1,000",중구,10,65,25,23.06,,,819,11140,14
27,,2013,,,2017,한양 I-Class,황학동,"13,000",중구,10,0,25,19.05,,,787,11140,6
28,,2004,,,2017,신당역올리브2,황학동,"15,000",중구,10,0,28,23.82,,,2484,11140,4
29,,2013,,,2017,한양 I-Class,황학동,"12,500",중구,10,0,28,19.05,,,787,11140,6
30,,,,,2017,주건축물제1동,황학동,"24,500",중구,10,0,30,41.41,,,19,11140,7
31,,2004,,,2017,올리브1,황학동,"6,000",중구,10,30,30,23.73,,,808,11140,7
32,,2013,,,2017,한양 I-Class,황학동,"12,000",중구,10,0,31,19.05,,,787,11140,5
33,,2016,,,2017,덕수궁롯데캐슬,순화동,"10,000",중구,10,50,3,36.15,,,217,11140,11
34,,2005,,,2017,바비엥-2,의주로1가,"20,000",중구,10,0,14,29.23,,,25-10,11140,4
35,,2005,,,2017,바비엥-2,의주로1가,"23,000",중구,10,0,14,40.22,,,25-10,11140,5
36,,2005,,,2017,바비엥-2,의주로1가,"40,000",중구,10,0,30,80.31,,,25-10,11140,10
37,,2005,,,2017,서울역 디오빌,만리동1가,"1,000",중구,10,65,23,27.7,,,62-7,11140,4
38,,2004,,,2017,KCC 파크타운,만리동2가,"5,000",중구,10,100,11,66.47,,,11-1,11140,9
39,,2004,,,2017,KCC 파크타운,만리동2가,"10,000",중구,10,80,19,66.47,,,11-1,11140,8
40,,2004,,,2017,KCC 파크타운,만리동2가,"30,000",중구,10,0,19,66.47,,,11-1,11140,1
41,,2004,,,2017,KCC 파크타운,만리동2가,"36,000",중구,10,0,28,66.47,,,11-1,11140,11
0,,2004,,,2017,삼성골드캐슬,을지로5가,"2,000",중구,11,50,1,24.92,,,273-2,11140,6
1,,2014,,,2017,코발트팰리스,오장동,"13,000",중구,11,0,16,20.36,,,90-24,11140,14
2,,2013,,,2017,엘크루 메트로시티,충무로3가,"22,000",중구,11,0,24,28.1,,,49,11140,17
3,,2015,,,2017,남산더힐A동,신당동,"22,000",중구,11,0,3,36.97,,,420-17,11140,6
4,,2003,,,2017,(340-123),신당동,"13,000",중구,11,0,7,19.2,,,340-123,11140,5
5,,2014,,,2017,신당아르브,신당동,"6,000",중구,11,45,18,21.31,,,160-5,11140,16
6,,2014,,,2017,신당아르브,신당동,"15,500",중구,11,0,18,21.31,,,160-5,11140,14
7,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"13,500",중구,11,0,7,21.35,,,119,11140,2
8,,2013,,,2017,(91),흥인동,"9,000",중구,11,30,12,24.85,,,91,11140,9
9,,2014,,,2017,청계천 두산위브더제니스,흥인동,"24,000",중구,11,0,23,34.61,,,13-1,11140,23
10,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,11,75,23,24.65,,,86,11140,12
11,,2013,,,2017,(91),흥인동,"14,000",중구,11,0,28,21.88,,,91,11140,12
12,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,11,83,28,28.62,,,86,11140,13
13,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,11,83,29,28.62,,,86,11140,13
14,,2016,,,2017,해비치,황학동,"7,000",중구,11,70,3,38.33,,,1834,11140,4
15,,2013,,,2017,한양 I-Class,황학동,"1,000",중구,11,60,6,19.05,,,787,11140,11
16,,2014,,,2017,DUO302,황학동,"15,000",중구,11,0,7,22.52,,,819,11140,14
17,,2015,,,2017,(1546),황학동,"19,500",중구,11,0,8,39.57,,,1546,11140,2
18,,2014,,,2017,아미인,황학동,"13,500",중구,11,0,8,18.62,,,836,11140,5
19,,2004,,,2017,신당역올리브2,황학동,500,중구,11,70,8,23.82,,,2484,11140,15
20,,2003,,,2017,중앙시티빌,황학동,"1,000",중구,11,55,10,24.99,,,805,11140,14
21,,,,,2017,밸류 에스엘,황학동,"23,000",중구,11,0,15,42.7,,,1496,11140,3
22,,2014,,,2017,아미인,황학동,"16,500",중구,11,0,21,24.15,,,836,11140,3
23,,2015,,,2017,(1546),황학동,"21,500",중구,11,0,21,40.07,,,1546,11140,2
24,,2004,,,2017,신당역올리브2,황학동,"1,000",중구,11,55,23,23.82,,,2484,11140,5
25,,2017,,,2017,주건축물제1동,황학동,"32,000",중구,11,0,23,59.01,,,1452,11140,4
26,,2015,,,2017,(1546),황학동,"20,000",중구,11,0,29,40.07,,,1546,11140,3
27,,2016,,,2017,덕수궁롯데캐슬,순화동,"1,000",중구,11,90,7,32.35,,,217,11140,3
28,,2005,,,2017,바비엥-2,의주로1가,"23,000",중구,11,0,4,40.22,,,25-10,11140,12
29,,2005,,,2017,바비엥-2,의주로1가,"22,000",중구,11,0,18,29.48,,,25-10,11140,10
30,,2006,,,2017,브라운스톤서울,중림동,"37,000",중구,11,0,13,62.82,,,355,11140,19
31,,2005,,,2017,서울역 디오빌,만리동1가,"17,000",중구,11,0,25,27.7,,,62-7,11140,6
32,,2004,,,2017,KCC 파크타운,만리동2가,"5,000",중구,11,90,4,66.47,,,11-1,11140,5
33,,2004,,,2017,KCC 파크타운,만리동2가,"1,000",중구,11,75,10,32.02,,,11-1,11140,15
0,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"18,000",중구,12,0,13,23.03,,,36-2,11140,20
1,,2016,,,2017,충무로엘크루메트로시티2,충무로5가,"22,000",중구,12,0,23,41.41,,,36-2,11140,3
2,,2005,,,2017,성진오피스텔,광희동2가,"6,000",중구,12,25,1,22.8,,,194-1,11140,4
3,,2005,,,2017,성진오피스텔,광희동2가,"7,000",중구,12,15,26,22.8,,,194-1,11140,5
4,,2004,,,2017,삼성골드캐슬,을지로5가,"2,000",중구,12,50,21,24.92,,,273-2,11140,6
5,,2014,,,2017,신당아르브,신당동,"7,000",중구,12,30,1,21.31,,,160-5,11140,16
6,,2005,,,2017,남산정은스카이,신당동,"19,500",중구,12,0,4,38.26,,,366-126,11140,1
7,,2016,,,2017,신당역솔하임,신당동,"1,000",중구,12,90,5,26.72,,,140-23,11140,3
8,,2015,,,2017,승리빌딩,신당동,"2,000",중구,12,50,9,17.52,,,309-45,11140,7
9,,2016,,,2017,신당역솔하임,신당동,"5,000",중구,12,70,14,26.72,,,140-23,11140,7
10,,2014,,,2017,신당아르브,신당동,"15,500",중구,12,0,14,21.31,,,160-5,11140,12
11,,2004,,,2017,JK오피스텔,신당동,"9,000",중구,12,0,16,22.13,,,353-22,11140,2
12,,2004,,,2017,JK오피스텔,신당동,"9,500",중구,12,0,19,22.75,,,353-22,11140,4
13,,2014,,,2017,신당아르브,신당동,"1,000",중구,12,65,27,21.31,,,160-5,11140,14
14,,2006,,,2017,(340-73),신당동,"15,000",중구,12,0,29,35.6,,,340-73,11140,8
15,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"5,000",중구,12,45,5,19.92,,,119,11140,4
16,,2013,,,2017,(91),흥인동,"13,000",중구,12,0,9,21.88,,,91,11140,9
17,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"13,500",중구,12,0,11,21.35,,,119,11140,5
18,,2016,,,2017,리마크빌 동대문,흥인동,"1,000",중구,12,75,14,24.65,,,86,11140,12
19,,2016,,,2017,동대문솔하임,흥인동,"23,000",중구,12,0,19,29.83,,,8,11140,10
20,,2014,,,2017,청계천 두산위브더제니스,흥인동,"25,000",중구,12,0,20,34.61,,,13-1,11140,21
21,,2014,,,2017,동대문 와이즈 캐슬,흥인동,"5,000",중구,12,45,27,19.92,,,119,11140,3
22,,2014,,,2017,청계천 두산위브더제니스,흥인동,"1,000",중구,12,105,28,46.74,,,13-1,11140,10
23,,2014,,,2017,청계천 두산위브더제니스,흥인동,"1,000",중구,12,120,30,46.23,,,13-1,11140,6
24,,2013,,,2017,한양 I-Class,황학동,500,중구,12,60,1,19.05,,,787,11140,7
25,,2004,,,2017,올리브1,황학동,"1,000",중구,12,65,1,25.05,,,808,11140,3
26,,2016,,,2017,하늘드리움2차,황학동,"3,000",중구,12,90,2,38.31,,,876,11140,4
27,,2001,,,2017,골든빌,황학동,500,중구,12,45,4,23.52,,,1752,11140,7
28,,2004,,,2017,올리브1,황학동,"5,000",중구,12,35,8,25.05,,,808,11140,9
29,,2013,,,2017,한양 I-Class,황학동,"1,000",중구,12,60,8,19.05,,,787,11140,12
30,,2003,,,2017,중앙시티빌,황학동,"8,000",중구,12,20,9,24.5,,,805,11140,4
31,,2014,,,2017,DUO302,황학동,"2,000",중구,12,60,11,22.52,,,819,11140,16
32,,2004,,,2017,올리브1,황학동,"5,000",중구,12,35,11,25.05,,,808,11140,7
33,,2015,,,2017,골드캐슬Ⅰ,황학동,"21,000",중구,12,0,12,40.61,,,1725,11140,3
34,,2014,,,2017,DUO302,황학동,"1,000",중구,12,65,12,22.52,,,819,11140,18
35,,,,,2017,주건축물제1동,황학동,"15,500",중구,12,0,12,23.61,,,19,11140,6
36,,,,,2017,주건축물제1동,황학동,"24,000",중구,12,0,13,41.41,,,19,11140,3
37,,2013,,,2017,한양 I-Class,황학동,"10,500",중구,12,0,13,19.05,,,787,11140,4
38,,2014,,,2017,DUO302,황학동,"10,000",중구,12,25,15,23.06,,,819,11140,13
39,,,,,2017,주건축물제1동,황학동,"15,500",중구,12,0,15,23.61,,,19,11140,7
40,,,,,2017,주건축물제1동,황학동,"24,000",중구,12,0,16,41.41,,,19,11140,5
41,,,,,2017,주건축물제1동,황학동,"15,500",중구,12,0,18,23.81,,,19,11140,5
42,,,,,2017,주건축물제1동,황학동,"15,500",중구,12,0,18,23.81,,,19,11140,7
43,,2014,,,2017,DUO302,황학동,"2,000",중구,12,60,18,23.06,,,819,11140,3
44,,,,,2017,주건축물제1동,황학동,"15,500",중구,12,0,18,23.81,,,19,11140,6
45,,2014,,,2017,블루카운티Ⅱ,황학동,"12,000",중구,12,0,20,22.81,,,1628,11140,9
46,,2017,,,2017,골드캐슬Ⅲ,황학동,"23,000",중구,12,0,20,39.02,,,1743,11140,5
47,,,,,2017,주건축물제1동,황학동,"23,500",중구,12,0,20,41.41,,,19,11140,2
48,,2017,,,2017,(2022),황학동,"22,000",중구,12,0,22,41.75,,,2022,11140,8
49,,2003,,,2017,중앙시티빌,황학동,"11,000",중구,12,0,22,25,,,805,11140,6
50,,2015,,,2017,(1546),황학동,"20,800",중구,12,0,22,40.07,,,1546,11140,5
51,,2003,,,2017,중앙시티빌,황학동,"10,000",중구,12,0,22,25,,,805,11140,6
52,,2017,,,2017,(1079),황학동,"26,000",중구,12,0,23,46.03,,,1079,11140,2
53,,2013,,,2017,한양 I-Class,황학동,"3,000",중구,12,45,26,19.05,,,787,11140,3
54,,2004,,,2017,올리브1,황학동,"2,000",중구,12,50,27,25.05,,,808,11140,14
55,,2004,,,2017,신당역올리브2,황학동,"1,000",중구,12,70,29,23.82,,,2484,11140,15
56,,2013,,,2017,한양 I-Class,황학동,"2,000",중구,12,50,30,19.05,,,787,11140,7
57,,,,,2017,주건축물제1동,황학동,"15,000",중구,12,0,30,21.32,,,19,11140,9
58,,2016,,,2017,덕수궁롯데캐슬,순화동,"5,000",중구,12,90,9,38.79,,,217,11140,3
59,,2016,,,2017,덕수궁롯데캐슬,순화동,"1,000",중구,12,120,19,41.14,,,217,11140,5
60,,2016,,,2017,덕수궁롯데캐슬,순화동,"27,000",중구,12,0,27,36.15,,,217,11140,12
61,,2016,,,2017,덕수궁롯데캐슬,순화동,"2,000",중구,12,95,28,36.15,,,217,11140,12
62,,2005,,,2017,바비엥-2,의주로1가,"22,000",중구,12,0,4,29.48,,,25-10,11140,13
63,,2005,,,2017,바비엥-2,의주로1가,"22,000",중구,12,0,9,29.23,,,25-10,11140,5
64,,2006,,,2017,브라운스톤서울,중림동,"37,000",중구,12,0,16,68.04,,,355,11140,10
65,,2005,,,2017,서울역 디오빌,만리동1가,"10,000",중구,12,70,16,56.17,,,62-7,11140,9
66,,2005,,,2017,서울역 디오빌,만리동1가,"33,000",중구,12,0,23,56.17,,,62-7,11140,8
67,,2005,,,2017,서울역 디오빌,만리동1가,"20,000",중구,12,30,26,56.17,,,62-7,11140,5
68,,2004,,,2017,KCC 파크타운,만리동2가,"34,000",중구,12,0,2,66.47,,,11-1,11140,4
69,,2004,,,2017,KCC 파크타운,만리동2가,"35,000",중구,12,0,13,66.47,,,11-1,11140,15
70,,2004,,,2017,KCC 파크타운,만리동2가,"4,000",중구,12,150,26,66.47,,,11-1,11140,10
0,,2016,,,2018,충무로엘크루메트로시티2,충무로5가,"27,000",중구,1,0,8,37.07,,,36-2,11140,15
1,,2016,,,2018,충무로엘크루메트로시티2,충무로5가,"16,500",중구,1,0,27,23.03,,,36-2,11140,7
2,,2016,,,2018,충무로엘크루메트로시티2,충무로5가,"1,000",중구,1,70,31,23.03,,,36-2,11140,17
3,,2003,,,2018,정건벨라지오오피스텔,을지로5가,"10,000",중구,1,0,29,29.45,,,20-1,11140,11
4,,2013,,,2018,엘크루 메트로시티,충무로3가,"25,000",중구,1,0,5,36.72,,,49,11140,12
5,,2013,,,2018,엘크루 메트로시티,충무로3가,"14,000",중구,1,40,9,28.94,,,49,11140,16
6,,2003,,,2018,(340-123),신당동,"13,000",중구,1,0,13,22.08,,,340-123,11140,4
7,,2015,,,2018,남산더힐B동,신당동,"23,000",중구,1,0,17,34.71,,,420-23,11140,7
8,,2014,,,2018,신당아르브,신당동,"15,500",중구,1,0,18,21.31,,,160-5,11140,9
9,,2016,,,2018,신당역솔하임,신당동,"1,000",중구,1,72,19,18.6,,,140-23,11140,13
10,,2004,,,2018,신당동 오피스텔,신당동,500,중구,1,40,22,13.95,,,294-64,11140,6
11,,2016,,,2018,신당역솔하임,신당동,"4,000",중구,1,57,24,18.8,,,140-23,11140,10
12,,2003,,,2018,(340-123),신당동,"13,000",중구,1,0,27,20.89,,,340-123,11140,3
13,,2016,,,2018,리마크빌 동대문,흥인동,"1,000",중구,1,77,10,24.65,,,86,11140,15
14,,2016,,,2018,리마크빌 동대문,흥인동,"1,000",중구,1,80,23,24.25,,,86,11140,13
15,,2016,,,2018,리마크빌 동대문,흥인동,"1,000",중구,1,77,24,24.95,,,86,11140,19
16,,2016,,,2018,동대문솔하임,흥인동,"21,000",중구,1,0,25,25,,,8,11140,11
17,,2016,,,2018,리마크빌 동대문,흥인동,"1,000",중구,1,77,26,24.95,,,86,11140,15
18,,2014,,,2018,동대문 와이즈 캐슬,흥인동,"15,500",중구,1,0,26,19.92,,,119,11140,3
19,,2013,,,2018,(91),흥인동,"5,000",중구,1,40,27,22.18,,,91,11140,12
20,,2016,,,2018,리마크빌 동대문,흥인동,"1,000",중구,1,75,30,24.65,,,86,11140,10
21,,2017,,,2018,골드캐슬Ⅲ,황학동,"1,000",중구,1,100,3,40.47,,,1743,11140,2
