,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2004,,,2016,경희궁의 아침 2단지,내수동,"34,000",종로구,1,0,7,57.8,,,71,11110,14
1,,2004,,,2016,용비어천가,내수동,"19,000",종로구,1,0,8,30.36,,,75,11110,13
2,,2004,,,2016,용비어천가,내수동,"15,000",종로구,1,60,9,45.98,,,75,11110,10
3,,2004,,,2016,경희궁의 아침 4단지,내수동,"1,000",종로구,1,75,21,28.24,,,73,11110,8
4,,2004,,,2016,광화문시대,내수동,"21,000",종로구,1,0,23,35.71,,,74,11110,10
5,,2004,,,2016,경희궁의 아침 3단지,내수동,"23,000",종로구,1,0,27,37.5,,,72,11110,4
6,,2005,,,2016,운현궁 에스케이 허브,경운동,"1,000",종로구,1,90,18,39.2,,,89-4,11110,8
7,,1994,,,2016,종로오피스텔,낙원동,"2,500",종로구,1,40,18,29.7,,,58-1,11110,11
8,,2003,,,2016,코윈 팔레스뷰 오피스텔,원남동,"3,000",종로구,1,50,6,24.03,,,95,11110,8
9,,2003,,,2016,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,1,55,16,21.01,,,95,11110,10
10,,2003,,,2016,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,1,55,18,24.03,,,95,11110,3
11,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,65,4,18.33,,,163-3,11110,8
12,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,65,8,18.33,,,163-3,11110,7
13,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,60,14,15.83,,,163-3,11110,9
14,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,60,15,15.89,,,163-3,11110,9
15,,2015,,,2016,아르젠종로,연지동,"3,000",종로구,1,50,16,15.76,,,163-3,11110,8
16,,2003,,,2016,연지드림빌,연지동,"11,000",종로구,1,0,19,38.32,,,275-1,11110,4
17,,2015,,,2016,아르젠종로,연지동,"5,000",종로구,1,20,27,15.76,,,163-3,11110,6
18,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,55,29,15.83,,,163-3,11110,4
19,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,1,60,30,15.83,,,163-3,11110,7
20,,2003,,,2016,반도 보라 아이비 타워,효제동,"1,000",종로구,1,70,16,30.7,,,45,11110,6
21,,2003,,,2016,반도 보라 아이비 타워,효제동,"9,000",종로구,1,0,18,32.27,,,45,11110,8
22,,2003,,,2016,반도 보라 아이비 타워,효제동,"1,000",종로구,1,65,18,22.72,,,45,11110,8
23,,2003,,,2016,반도 보라 아이비 타워,효제동,"3,000",종로구,1,45,23,26.58,,,45,11110,6
24,,2001,,,2016,대보마로니에텔,연건동,"14,000",종로구,1,0,12,35.7,,,206,11110,12
25,,2003,,,2016,세레피아텔,연건동,"6,000",종로구,1,40,16,27.92,,,317,11110,6
26,,2001,,,2016,제일빌딩,연건동,"2,000",종로구,1,55,20,30.58,,,198-7,11110,9
27,,2001,,,2016,대보마로니에텔,연건동,"2,500",종로구,1,45,21,26.52,,,206,11110,2
28,,2014,,,2016,이화에수풀,연건동,"1,000",종로구,1,60,27,21.49,,,195-10,11110,3
29,,2001,,,2016,대보마로니에텔,연건동,"1,000",종로구,1,65,30,26.52,,,206,11110,7
30,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,5,21.62,,,1396,11110,15
31,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,5,21.59,,,1396,11110,14
32,,2004,,,2016,롯데캐슬 천지인,숭인동,"18,000",종로구,1,0,6,39.6,,,76,11110,10
33,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,6,21.36,,,1396,11110,14
34,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,6,21.62,,,1396,11110,9
35,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,6,21.59,,,1396,11110,15
36,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,7,21.62,,,1396,11110,11
37,,2004,,,2016,롯데캐슬 천지인,숭인동,"1,000",종로구,1,85,7,39.6,,,76,11110,7
38,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,7,21.59,,,1396,11110,12
39,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,7,21.36,,,1396,11110,14
40,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,7,21.36,,,1396,11110,15
41,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,9,21.59,,,1396,11110,15
42,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,9,21.62,,,1396,11110,15
43,,2005,,,2016,경일오피스텔,숭인동,"2,000",종로구,1,40,9,22.55,,,1367,11110,13
44,,2004,,,2016,롯데캐슬 천지인,숭인동,"2,000",종로구,1,70,9,39.6,,,76,11110,4
45,,2012,,,2016,삼전솔하임2차,숭인동,"3,000",종로구,1,40,11,19.18,,,296-19,11110,3
46,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,11,21.62,,,1396,11110,12
47,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,11,21.45,,,1396,11110,9
48,,2014,,,2016,숭인한양LEEPS,숭인동,"1,000",종로구,1,55,11,17.07,,,1421-2,11110,14
49,,2005,,,2016,경일오피스텔,숭인동,"2,000",종로구,1,40,12,22.42,,,1367,11110,9
50,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,12,23.24,,,1396,11110,9
51,,2013,,,2016,종로유케이201,숭인동,"9,400",종로구,1,0,12,15.24,,,201-11,11110,2
52,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,13,21.62,,,1396,11110,9
53,,2013,,,2016,(1392),숭인동,"5,000",종로구,1,25,15,18.64,,,1392,11110,5
54,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,15,21.45,,,1396,11110,13
55,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,15,21.59,,,1396,11110,14
56,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,15,21.45,,,1396,11110,9
57,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,15,21.62,,,1396,11110,9
58,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,16,21.59,,,1396,11110,14
59,,2012,,,2016,삼전솔하임2차,숭인동,"10,800",종로구,1,0,16,19.18,,,296-19,11110,2
60,,2004,,,2016,롯데캐슬 천지인,숭인동,"2,000",종로구,1,75,18,39.6,,,76,11110,13
61,,2004,,,2016,종로대우디오빌,숭인동,"1,000",종로구,1,65,18,29.65,,,310,11110,13
62,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,18,21.62,,,1396,11110,10
63,,2013,,,2016,(1392),숭인동,"5,700",종로구,1,20,18,20.18,,,1392,11110,3
64,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,18,21.45,,,1396,11110,13
65,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,19,21.62,,,1396,11110,13
66,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,20,21.45,,,1396,11110,12
67,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,22,21.62,,,1396,11110,13
68,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,22,21.62,,,1396,11110,12
69,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,23,21.45,,,1396,11110,9
70,,2013,,,2016,(1392),숭인동,"2,000",종로구,1,45,23,19.84,,,1392,11110,7
71,,2013,,,2016,(1392),숭인동,"1,000",종로구,1,55,23,20.18,,,1392,11110,5
72,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,23,21.45,,,1396,11110,12
73,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,24,21.62,,,1396,11110,9
74,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,24,21.62,,,1396,11110,12
75,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,24,21.36,,,1396,11110,15
76,,2005,,,2016,동양파라빌,숭인동,"1,000",종로구,1,55,25,24.93,,,1388,11110,4
77,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,26,21.45,,,1396,11110,13
78,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,26,21.62,,,1396,11110,11
79,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,1,60,26,21.62,,,1396,11110,16
80,,2013,,,2016,종로 중흥 S클래스,숭인동,"1,000",종로구,1,57,27,23.97,,,202-3,11110,4
81,,2013,,,2016,종로 동광모닝스카이,숭인동,"1,000",종로구,1,55,27,19.95,,,1421-1,11110,7
82,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,28,21.36,,,1396,11110,9
83,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,28,21.36,,,1396,11110,9
84,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,28,21.36,,,1396,11110,9
85,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,28,23.24,,,1396,11110,11
86,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,28,21.62,,,1396,11110,15
87,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,29,21.36,,,1396,11110,9
88,,2005,,,2016,동양파라빌,숭인동,"2,000",종로구,1,50,29,27.09,,,1388,11110,2
89,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,29,21.36,,,1396,11110,9
90,,2013,,,2016,종로 동광모닝스카이,숭인동,"10,000",종로구,1,0,29,19.95,,,1421-1,11110,8
91,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,29,21.62,,,1396,11110,13
92,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,29,21.45,,,1396,11110,15
93,,2013,,,2016,(1392),숭인동,"6,000",종로구,1,25,29,20.18,,,1392,11110,4
94,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.36,,,1396,11110,9
95,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.36,,,1396,11110,8
96,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.62,,,1396,11110,15
97,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.36,,,1396,11110,9
98,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.45,,,1396,11110,13
99,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,30,21.36,,,1396,11110,8
100,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,1,0,31,21.36,,,1396,11110,8
101,,2014,,,2016,숭인한양LEEPS,숭인동,"1,000",종로구,1,55,31,17.07,,,1421-2,11110,17
102,,2002,,,2016,캐피탈오피스텔,부암동,"2,000",종로구,1,35,11,24.53,,,154-2,11110,3
103,,2002,,,2016,타임730오피스텔,부암동,"2,000",종로구,1,60,20,40.45,,,129-8,11110,3
104,,2002,,,2016,타임730오피스텔,부암동,"1,000",종로구,1,55,22,31.27,,,129-8,11110,5
0,,2004,,,2016,광화문시대,내수동,"6,000",종로구,2,50,4,30.08,,,74,11110,18
1,,2004,,,2016,용비어천가,내수동,"23,000",종로구,2,0,4,42.39,,,75,11110,11
2,,2004,,,2016,용비어천가,내수동,"1,000",종로구,2,85,5,33,,,75,11110,5
3,,2004,,,2016,용비어천가,내수동,"23,000",종로구,2,0,17,42.46,,,75,11110,11
4,,2004,,,2016,용비어천가,내수동,"10,000",종로구,2,45,23,30.36,,,75,11110,13
5,,2004,,,2016,용비어천가,내수동,"5,000",종로구,2,70,24,37.56,,,75,11110,10
6,,2003,,,2016,코윈 팔레스뷰 오피스텔,원남동,"1,000",종로구,2,55,13,21.01,,,95,11110,9
7,,2015,,,2016,아르젠종로,연지동,"1,000",종로구,2,60,2,15.83,,,163-3,11110,9
8,,2015,,,2016,아르젠종로,연지동,"2,000",종로구,2,55,4,18.33,,,163-3,11110,5
9,,2015,,,2016,아르젠종로,연지동,"3,000",종로구,2,50,16,18.33,,,163-3,11110,9
10,,2001,,,2016,대보마로니에텔,연건동,"3,000",종로구,2,50,11,26.52,,,206,11110,7
11,,2001,,,2016,제일빌딩,연건동,"2,000",종로구,2,55,18,30.58,,,198-7,11110,7
12,,2004,,,2016,롯데캐슬 천지인,숭인동,"1,000",종로구,2,80,1,39.6,,,76,11110,15
13,,2002,,,2016,수석컴비즈텔,숭인동,"13,000",종로구,2,0,1,54.8,,,55-6,11110,8
14,,2013,,,2016,종로 아인스빌,숭인동,500,종로구,2,55,1,17.88,,,1392-1,11110,6
15,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,1,21.36,,,1396,11110,8
16,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,1,23.24,,,1396,11110,12
17,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,2,21.36,,,1396,11110,8
18,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,2,21.45,,,1396,11110,17
19,,2004,,,2016,롯데캐슬 천지인,숭인동,"1,000",종로구,2,80,2,39.6,,,76,11110,14
20,,2013,,,2016,버넷하임1,숭인동,"11,000",종로구,2,0,3,24.65,,,1421,11110,6
21,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,3,21.45,,,1396,11110,15
22,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,3,21.36,,,1396,11110,9
23,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,3,21.36,,,1396,11110,9
24,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,3,23.24,,,1396,11110,16
25,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,21.36,,,1396,11110,8
26,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,21.45,,,1396,11110,14
27,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,23.24,,,1396,11110,10
28,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,21.45,,,1396,11110,15
29,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,21.36,,,1396,11110,9
30,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,4,21.62,,,1396,11110,14
31,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,5,21.62,,,1396,11110,14
32,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,5,21.36,,,1396,11110,9
33,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,5,21.36,,,1396,11110,10
34,,2013,,,2016,(1392),숭인동,"4,000",종로구,2,30,6,19.84,,,1392,11110,3
35,,2013,,,2016,(1392),숭인동,"5,000",종로구,2,25,6,19.84,,,1392,11110,3
36,,2003,,,2016,(317-35),숭인동,"4,500",종로구,2,0,10,13.86,,,317-35,11110,5
37,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,10,21.36,,,1396,11110,13
38,,2013,,,2016,(1392),숭인동,"5,500",종로구,2,30,11,20.18,,,1392,11110,4
39,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,11,21.36,,,1396,11110,8
40,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,11,21.62,,,1396,11110,13
41,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,12,21.36,,,1396,11110,10
42,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,12,21.45,,,1396,11110,14
43,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,12,21.36,,,1396,11110,8
44,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,12,21.36,,,1396,11110,10
45,,2013,,,2016,(1392),숭인동,"3,000",종로구,2,45,12,20.18,,,1392,11110,9
46,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,12,21.62,,,1396,11110,11
47,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,12,21.36,,,1396,11110,12
48,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,13,21.59,,,1396,11110,16
49,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,13,21.45,,,1396,11110,14
50,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,13,21.36,,,1396,11110,14
51,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,13,21.36,,,1396,11110,10
52,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,13,21.45,,,1396,11110,15
53,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,13,21.36,,,1396,11110,14
54,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,14,21.36,,,1396,11110,11
55,,2013,,,2016,(1392),숭인동,"5,000",종로구,2,35,14,20.18,,,1392,11110,9
56,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,16,21.36,,,1396,11110,10
57,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,16,21.62,,,1396,11110,17
58,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,17,21.62,,,1396,11110,17
59,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,17,21.62,,,1396,11110,16
60,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,17,21.45,,,1396,11110,17
61,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,17,21.45,,,1396,11110,18
62,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,17,21.62,,,1396,11110,17
63,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,17,21.62,,,1396,11110,17
64,,2013,,,2016,(1392),숭인동,"1,000",종로구,2,55,17,20.18,,,1392,11110,5
65,,2004,,,2016,롯데캐슬 천지인,숭인동,"10,000",종로구,2,40,18,39.6,,,76,11110,13
66,,2014,,,2016,삼전솔하임4차,숭인동,"4,000",종로구,2,40,18,19.17,,,318-2,11110,7
67,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,18,21.36,,,1396,11110,13
68,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,18,21.36,,,1396,11110,10
69,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,18,21.36,,,1396,11110,10
70,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,18,21.62,,,1396,11110,16
71,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,18,21.62,,,1396,11110,18
72,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,18,21.45,,,1396,11110,17
73,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,19,21.45,,,1396,11110,18
74,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,19,21.36,,,1396,11110,10
75,,2013,,,2016,(1392),숭인동,"11,000",종로구,2,0,19,20.18,,,1392,11110,6
76,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,19,21.62,,,1396,11110,18
77,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,20,21.45,,,1396,11110,17
78,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,20,21.45,,,1396,11110,14
79,,2014,,,2016,삼전솔하임4차,숭인동,"3,000",종로구,2,40,20,19.17,,,318-2,11110,4
80,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,20,21.62,,,1396,11110,14
81,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,20,21.62,,,1396,11110,16
82,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,20,21.36,,,1396,11110,14
83,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,22,21.45,,,1396,11110,18
84,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,22,21.62,,,1396,11110,15
85,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,22,21.36,,,1396,11110,11
86,,2013,,,2016,(1392),숭인동,"5,000",종로구,2,30,23,20.18,,,1392,11110,4
87,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,23,21.59,,,1396,11110,17
88,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,23,21.36,,,1396,11110,12
89,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,23,21.36,,,1396,11110,11
90,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,23,21.59,,,1396,11110,18
91,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,24,21.59,,,1396,11110,18
92,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,24,21.62,,,1396,11110,18
93,,2004,,,2016,롯데캐슬 천지인,숭인동,"1,000",종로구,2,85,25,39.6,,,76,11110,12
94,,2005,,,2016,경일오피스텔,숭인동,800,종로구,2,62,25,27.49,,,1367,11110,7
95,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,25,21.62,,,1396,11110,18
96,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,25,21.45,,,1396,11110,16
97,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,25,21.45,,,1396,11110,16
98,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,26,21.59,,,1396,11110,17
99,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,26,21.59,,,1396,11110,16
100,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,2,60,27,21.36,,,1396,11110,13
101,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,27,21.36,,,1396,11110,11
102,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,2,0,28,21.59,,,1396,11110,18
103,,2002,,,2016,캐피탈오피스텔,부암동,"1,000",종로구,2,50,11,26.16,,,154-2,11110,2
104,,2002,,,2016,타임730오피스텔,부암동,"2,000",종로구,2,50,11,31.27,,,129-8,11110,3
105,,2002,,,2016,타임730오피스텔,부암동,"2,000",종로구,2,50,19,31.27,,,129-8,11110,5
106,,2002,,,2016,타임730오피스텔,부암동,"5,000",종로구,2,30,21,31.27,,,129-8,11110,5
0,,2004,,,2016,용비어천가,내수동,"1,000",종로구,3,110,4,42.39,,,75,11110,17
1,,2004,,,2016,용비어천가,내수동,"1,000",종로구,3,95,9,37.56,,,75,11110,3
2,,2004,,,2016,광화문시대,내수동,"1,000",종로구,3,100,19,34.9,,,74,11110,5
3,,2004,,,2016,경희궁의 아침 2단지,내수동,"1,000",종로구,3,75,21,25.51,,,71,11110,11
4,,2004,,,2016,용비어천가,내수동,"20,000",종로구,3,0,25,34.45,,,75,11110,13
5,,2004,,,2016,경희궁의 아침 2단지,내수동,"33,000",종로구,3,20,25,57.8,,,71,11110,14
6,,2004,,,2016,경희궁의 아침 2단지,내수동,"36,000",종로구,3,0,29,57.8,,,71,11110,12
7,,2003,,,2016,반도 보라 아이비 타워,효제동,"1,000",종로구,3,58,22,22.72,,,45,11110,8
8,,2005,,,2016,경일오피스텔,숭인동,"2,000",종로구,3,45,1,25.6,,,1367,11110,14
9,,2005,,,2016,동양파라빌,숭인동,"1,000",종로구,3,60,2,27.09,,,1388,11110,5
10,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"12,000",종로구,3,0,4,21.45,,,1396,11110,11
11,,2003,,,2016,(317-35),숭인동,"3,500",종로구,3,0,4,7.74,,,317-35,11110,6
12,,2016,,,2016,아이비씨 호텔 앤 오피스텔,숭인동,"1,000",종로구,3,60,4,21.62,,,1396,11110,14
13,,2013,,,2016,버넷하임1,숭인동,"11,000",종로구,3,0,5,25.27,,,1421,11110,3
14,,2014,,,2016,삼전솔하임4차,숭인동,"4,000",종로구,3,35,12,19.17,,,318-2,11110,4
15,,2004,,,2016,롯데캐슬 천지인,숭인동,"1,000",종로구,3,85,17,39.6,,,76,11110,7
16,,2004,,,2016,롯데캐슬 천지인,숭인동,"18,000",종로구,3,0,17,39.6,,,76,11110,6
17,,2004,,,2016,롯데캐슬 천지인,숭인동,"10,000",종로구,3,40,25,39.6,,,76,11110,13
18,,2002,,,2016,수석컴비즈텔,숭인동,"7,000",종로구,3,0,28,23.84,,,55-6,11110,6
19,,2002,,,2016,수석컴비즈텔,숭인동,"8,000",종로구,3,0,29,23.84,,,55-6,11110,6
20,,2002,,,2016,타임730오피스텔,부암동,"1,000",종로구,3,55,30,31.27,,,129-8,11110,4
0,,2004,,,2016,용비어천가,내수동,"22,000",종로구,4,0,2,37.56,,,75,11110,10
1,,2004,,,2016,경희궁의 아침 3단지,내수동,"5,000",종로구,4,65,4,37.5,,,72,11110,10
2,,2004,,,2016,경희궁의 아침 3단지,내수동,"4,000",종로구,4,75,9,37.5,,,72,11110,11
