세종특별자치시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
세종특별자치시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
